unique_id,health_zone,health_area,date,key_quote,sample_comments,type,category,code,sample_comments_fr,type_fr,category_fr,code_fr,n
1029,Beni,Ngongolio,7/9/18,,why is it that all of those trasferred to the Ebola treatment center are dead?,Question,Diagnosis_treatment_and_ETC,Poor health care services,pourquoi toutes transfert à la centre d traitement Ebola (CTI) tous sont mort,Question,Diagnostique_traitement_et_CTE,Faible qualité de soins medicaux,1
1030,Beni,Ngongolio,7/9/18,,The image that they show in photos or pamphlets just shows that the illness might be transmitted to people,Rumors_beliefs_observations,Critics_or_observation_of_the_response,Poor communication/ information,les image qui porte les photos ou les affiche des prevention des mode de transimission d'Ebola est juste que la maladie soit transmis a la population.,Rumeur_croyance_observation,Critiques_et_observations_de_la_riposte,"Problèmes de communication, information",1
1031,Beni,Ngongolio,7/9/18,,"The team of caring for the body is less numerous in the country, although the population tends to think otherwise.",Rumors_beliefs_observations,Problems_with_SDB,Other problems with SDB,Les équipe du Traitement du corp de cadavre sont moin nombreux sur terrain alors la population on tendance de croire a une autre chose.,Rumeur_croyance_observation,Problemes_avec_EDS,Autre problèmes avec EDS,1
1032,Beni,Ngongolio,7/9/18,1,you should put out boxes for suggestion for (health) facilities so that people can put in any Question.Question (that they have),Suggestion_request,Other_suggestions_or_requests,Other suggestions,expose de boites de sugessition pour facilités aux population des mettre sur papier toute Question.Question.,Suggestion_demande,Autres_suggestions_ou_demandes,Autres suggestions,1
1033,Beni,Ngongolio,7/9/18,,Increase the CD (?) about Ebola or the images to educate the population,Suggestion_request,Community_health_promotion,Distribute educational materials,Multiplier le CD pour l'Ebola ou des image pour donné le conseil aux population.,Suggestion_demande,Sensibilisation_sur_Ebola,Distribuer des documents educatifs,1
1034,Beni,Ngongolio,7/9/18,,"Go to every home with the thermoflash, go to the market, church, to measure temperatures",Suggestion_request,Other_suggestions_or_requests,Other suggestions,"Passé à chaque menage (avec le thermos-falsh) Ebola marché, Eglise avec le thermos Flash par mésure la temperature de flash.",Suggestion_demande,Autres_suggestions_ou_demandes,Autres suggestions,1
1035,Beni,Ngongolio,7/9/18,,why the doctors or nurses did not obtain the (Ebola) vaccine after the death of a nurse in Kiaczaba?,Question,Vaccine,Other vaccine questions,pour quoi les infirmier ou les medecin aussi ne trouve pas le vaccin suite à la mort d'un infirmier à Kiaczaba.,Question,Vaccin,Autres questions sur le vaccin,1
1036,Beni,Ngongolio,7/9/18,,the lack of information results in people suffering or being infected by Ebola,Rumors_beliefs_observations,Critics_or_observation_of_the_response,Poor communication/ information,le sous informations laissse que les gens souffre ou comptamine d'Ebola,Rumeur_croyance_observation,Critiques_et_observations_de_la_riposte,"Problèmes de communication, information",1
1037,Beni,Ngongolio,7/9/18,,have you already chosen a cemetary for the the people (afflicted with) Ebola?,Question,Burials,Burials,est-ce que vous avez déjà choisie un cimetière pour les gens d'Ebola.,Question,Enterrements,Enterrements,1
1038,Beni,Ngongolio,7/9/18,,can three people (?),Question,Other_questions,Other questions,estce que trois personnes,Question,Autres_questions,Autres questions,1
1039,Beni,Ngongolio,7/9/18,,"Why is it that all over the community if someone dies, the medical care people say it was Ebola",Rumors_beliefs_observations,Other_rumors_beliefs_observations,Exaggerated threat of Ebola,Pour quoi partous dans la communauté si quelqu'un viens de mourir l personnel soignant après le resutat c'est l'Ebola.,Rumeur_croyance_observation,Autres_rumeurs_croyances_observations,Menace exagérée du virus Ebola,1
1040,Beni,Ngongolio,7/9/18,,Why do we say wash the hands meanwhile a person can contaminate another by breathing on them?,Question,Ebola_protective_behaviors,EVD protective behaviors,Pourquoi vous nous dite de lave les mains alors que même en respirant on peut contaminé l'autre.,Question,Comportements_pour_la_prévention_d'Ebola,Comportements pour la prévention d'Ebola,1
1041,Beni,Ngongolio,7/9/18,,It is a government political strategy that is connected to the preparations for the elections,Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,C'et une politique gouvrnement a la suite aux préparatifs des élécions,Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,1
1042,Beni,Ngongolio,7/9/18,,"The Red Cross and WHO should mobilize in collaboration with the government to vaccinate everyone, in particular the zones with suspected cases.",Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,"Que la CICR, la Croix Rouge et l'OMS se mobiliser et entre en contact avc le gouvernement pour vacciner tout le monde en particulier les zonnes suspées.",Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
1043,Beni,Ngongolio,7/9/18,1,reduce the price of wash basins or distribute to everyone for free,Suggestion_request,Encourage_hand_washing,"Provide handwashing station (with water, soap)",diminuer le prix de lavabots ou distribuer les à tous le monde gratuitement .,Suggestion_demande,Encourager_le_lavage_des_mains,"Fournir dispositif lavemain (avec l'eau, savon)",1
1044,Beni,Ngongolio,7/9/18,,provide someone who can open the faucets at the different public fountains,Suggestion_request,Encourage_hand_washing,"Provide handwashing station (with water, soap)",disposr un personnel unique aux differentes bornes fontaines pour ouvrir les robinets,Suggestion_demande,Encourager_le_lavage_des_mains,"Fournir dispositif lavemain (avec l'eau, savon)",1
1045,Beni,Ngongolio,7/9/18,,"why do the burials happen after dark? For example, 5:30, 6:00, even 8:00",Question,Burials,Burials,pourquoi des anterements se passent vers les heures vesperales? Par exemple 17 h30 ou 18h voir même 20h,Question,Enterrements,Enterrements,1
1046,Beni,Ngongolio,7/9/18,,What precautions have you taken with the reopening of school?,Question,Schools_or_children,EVD prevention at school,quelles les precautions que vous avez par rapport ou à la rentrée scolaire?,Question,Ecoles_ou_enfants,Prévention Ebola à l’école,1
1047,Beni,Sayo,7/9/18,,all of the sick are put into body bags before they are dead in an attempt to extend their number (of Ebola deaths),Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),tous les malades sont mis dans un sac avant de mourir pour précipiter sa mort en vu d'enteindre leur nombre,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),1
1047,Beni,Sayo,7/9/18,,all of the sick are put into body bags before they are dead in an attempt to extend their number (of Ebola deaths),Rumors_beliefs_observations,Ebola_characteristics_and_consequences,Outcomes of Ebola outbreak,tous les malades sont mis dans un sac avant de mourir pour précipiter sa mort en vu d'enteindre leur nombre,Rumeur_croyance_observation,Ebola_caracteristiques_et_consequences,Conséquences de l'épidémie du virus Ebola,1
1048,Beni,Sayo,7/9/18,,You should put out boxes for suggestion at every traffic circle in order to get the viewpoints of the people,Suggestion_request,Other_suggestions_or_requests,Other suggestions,Il faut disposer dans haque rond- point des boite de sugesstion pour recolter les avis de la population,Suggestion_demande,Autres_suggestions_ou_demandes,Autres suggestions,1
1049,Beni,Sayo,7/9/18,,You should arrange and promote vaccination,Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,Il faut disposer et imposer le vaccin,Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
1050,Beni,Sayo,7/9/18,,Make chlorine available in all the hygiene kits,Suggestion_request,Need_for_other_materials,Provide protective clothing,Disponibiliser le Chlore dans tous les Kits Hygèniques.,Suggestion_demande,Besoin_d’autres_matériaux,Donner des habits protectifs,1
1051,Beni,Sayo,7/9/18,1,You should engage a health agent to raise awareness at the schools,Suggestion_request,Community_health_promotion,Train or involve certain people more,Il faut engager un agent pour l'assinissament des écoles,Suggestion_demande,Sensibilisation_sur_Ebola,Former ou impliquer certaines personnes plus,1
1052,Beni,Sayo,7/9/18,,why do health care providers die even though they were the first ones vaccinated?,Question,Vaccine,Vaccine effectiveness,pourquoi le personnel soignant meurt alors qu'il serait le premier être vacciné,Question,Vaccin,Efficacité du vaccin,1
1053,Beni,Sayo,7/9/18,,Which cemetery was chosen for burying Ebola victims?,Question,Burials,Burials,Quel est le cimetière choisi pour l'EDS?,Question,Enterrements,Enterrements,1
1054,Beni,Sayo,7/9/18,,why the signs of Ebola after the vaccine?,Question,Vaccine,Vaccine safety,pourquoi les signes d'bola après le vaccin?,Question,Vaccin,Innocuité du vaccin,1
1055,Beni,Sayo,7/9/18,1,why does the laboratory result always take so long?,Question,Diagnosis_treatment_and_ETC,"Diagnosis, treatment, ETC",pourquoi le resultat du labo vient toujours avec retard?,Question,Diagnostique_traitement_et_CTE,"Diagnostique, traitement, CTE",1
1056,Beni,Sayo,7/9/18,,Why is it lately that all the troubles have become Ebola?,Question,So_much_focus_on_Ebola,EVD vs other problems,pourquoi ce dernier temps tous les maux soont devenus Ebola,Question,Tellement_d'attention_sur_Ebola,L'Ebola contre d'autres problèmes,1
1057,Beni,Sayo,7/9/18,1,Why mechanism (strategy?) for the schools?,Question,Schools_or_children,EVD prevention at school,Quel mecanisme pour les écoles?,Question,Ecoles_ou_enfants,Prévention Ebola à l’école,1
1058,Beni,Tuungane,10/9/18,,Lack of follow-up once the sick are at the center,Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),Non suivi des malades une fois au centre,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),1
1059,Beni,Tuungane,10/9/18,,The team concerned with transportation of the sick needs to be fast,Suggestion_request,Response_process_suggestions,Transportation issues,Il faut une rapidité au niveau de l'équipe qui s'occupe du deplacement des malades,Suggestion_demande,Processus_de_riposte_suggestions,Problèmes de transport,1
1060,Beni,Tuungane,10/9/18,,There also needs to be involvement in safety/security,Suggestion_request,Other_suggestions_or_requests,"Safety, security, end the war",Il faut aussi s'mpliquer dans la securité,Suggestion_demande,Autres_suggestions_ou_demandes,"Securité, mettre fin à la guerre",1
1061,Beni,Tuungane,10/9/18,,Why is everyone getting involved?,Question,Response_processes,Response processes,Pourquoi tout le monde s'y implique?,Question,Processus_de_riposte,Processus de riposte,1
1062,Beni,Tuungane,10/9/18,,Is it true that the person who alerts gets $100?,Question,Response_processes,Response processes,"Est-ce vrai que celui qui allerte, on lui donne 100$?",Question,Processus_de_riposte,Processus de riposte,1
1063,Beni,Tuungane,10/9/18,1,What is the role of the body bag?,Question,Burials,Burials,Quel est le rôle du sac mortière?,Question,Enterrements,Enterrements,1
1064,Beni,Tuungane,10/9/18,,The health promoters are sharing the disease,Rumors_beliefs_observations,Critics_or_observation_of_the_response,Comment about responders (others),Les sensibilisateurs partagent la maladie,Rumeur_croyance_observation,Critiques_et_observations_de_la_riposte,Commentaire à propos du personnel de la riposte (autres),1
1065,Beni,Tuungane,10/9/18,,Safety,Suggestion_request,Other_suggestions_or_requests,"Safety, security, end the war",La securité,Suggestion_demande,Autres_suggestions_ou_demandes,"Securité, mettre fin à la guerre",1
1070,Beni,Tuungane,10/9/18,,Ebola in Beni is business,Rumors_beliefs_observations,Ebola_is_organized_business,Ebola is organized business (or someone making money),"Ebola à Beni, c'est du busness",Rumeur_croyance_observation,Ebola_est_business_organisé,Ebola est business organisé (ou quelqu'un gagne de l'argent),1
1071,Beni,Tuungane,10/9/18,,the caregivers remove the genitals once the sick die,Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),Les soignants retirent les parties genitales une fois les malades morts,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),1
